run_id,method,avg_prefix_depth,std_prefix_depth,recon_mse,runtime_sec,token_ratio,eos_rate,halting_accuracy,success_rate,status,failure_reason,notes,selected_k_distribution
run_6,oracle_k,5.443478260869565,2.859587396044116,0.002004240406677127,9.337801020592451e-05,0.6804347826086956,0.45217391304347826,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.3739130434782609, ""4"": 0.0782608695652174, ""8"": 0.5478260869565217}"
run_6,adaptive_halting,5.539130434782609,2.9393491042915967,0.0020072301849722862,6.40329672023654e-05,0.6923913043478261,1.0,0.9217391304347826,,ok,,,"{""1"": 0.0, ""2"": 0.4043478260869565, ""4"": 0.008695652173913044, ""8"": 0.5869565217391305}"
run_7,fixed_k_1,1.0,0.0,0.030712172389030457,0.00010528299026191235,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_7,fixed_k_2,2.0,0.0,0.010027051903307438,8.866307325661182e-05,0.25,0.0,0.3565217391304348,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_7,fixed_k_4,4.0,0.0,0.0044238874688744545,8.462800178676844e-05,0.5,0.0,0.04782608695652174,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_7,fixed_k_8,8.0,0.0,0.0018116189166903496,8.586293552070856e-05,1.0,0.0,0.5956521739130435,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_7,random_k,3.891304347826087,2.6948280647708764,0.0109512098133564,0.00013662001583725214,0.48641304347826086,1.0,0.2956521739130435,,ok,,,"{""1"": 0.23043478260869565, ""2"": 0.2391304347826087, ""4"": 0.26521739130434785, ""8"": 0.26521739130434785}"
run_7,oracle_k,5.6695652173913045,2.858159149523966,0.002031800104305148,8.409901056438684e-05,0.7086956521739131,0.4043478260869565,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.3565217391304348, ""4"": 0.04782608695652174, ""8"": 0.5956521739130435}"
run_7,adaptive_halting,5.756521739130434,2.903045789894308,0.0020253651309758425,8.971907664090395e-05,0.7195652173913043,1.0,0.9521739130434783,,ok,,,"{""1"": 0.0, ""2"": 0.3739130434782609, ""4"": 0.0, ""8"": 0.6260869565217392}"
run_8,fixed_k_1,1.0,0.0,0.02940080314874649,0.00010530301369726658,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_8,fixed_k_2,2.0,0.0,0.008144920691847801,8.861301466822624e-05,0.25,0.0,0.4,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_8,fixed_k_4,4.0,0.0,0.0037578095216304064,8.545303717255592e-05,0.5,0.0,0.06956521739130435,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_8,fixed_k_8,8.0,0.0,0.0016940213972702622,8.422392420470715e-05,1.0,0.0,0.5304347826086957,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_8,random_k,3.534782608695652,2.583578356979727,0.010111247189342976,0.00013585807755589485,0.4418478260869565,1.0,0.23043478260869565,,ok,,,"{""1"": 0.24782608695652175, ""2"": 0.2956521739130435, ""4"": 0.2391304347826087, ""8"": 0.21739130434782608}"
run_8,oracle_k,5.321739130434783,2.8878992698528516,0.0019442042103037238,8.828798308968544e-05,0.6652173913043479,0.46956521739130436,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.4, ""4"": 0.06956521739130435, ""8"": 0.5304347826086957}"
run_8,adaptive_halting,5.3478260869565215,2.973925756392863,0.0019676019437611103,6.378698162734509e-05,0.6684782608695652,1.0,0.9347826086956522,,ok,,,"{""1"": 0.0, ""2"": 0.4391304347826087, ""4"": 0.004347826086956522, ""8"": 0.5565217391304348}"
run_9,fixed_k_1,1.0,0.0,0.030074382200837135,0.0003172920551151037,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_9,fixed_k_2,2.0,0.0,0.009376867674291134,0.0001864330843091011,0.25,0.0,0.3347826086956522,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_9,fixed_k_4,4.0,0.0,0.004256749991327524,8.695502765476704e-05,0.5,0.0,0.05652173913043478,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_9,fixed_k_8,8.0,0.0,0.0018130210228264332,8.530193008482456e-05,1.0,0.0,0.6086956521739131,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_9,random_k,4.039130434782609,2.7047846704352545,0.010332878679037094,0.0001475370954722166,0.5048913043478261,1.0,0.27391304347826084,,ok,,,"{""1"": 0.2391304347826087, ""2"": 0.1782608695652174, ""4"": 0.30434782608695654, ""8"": 0.2782608695652174}"
run_9,oracle_k,5.765217391304348,2.8217491793215586,0.0020336220040917397,8.619099389761686e-05,0.7206521739130435,0.391304347826087,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.3347826086956522, ""4"": 0.05652173913043478, ""8"": 0.6086956521739131}"
run_9,adaptive_halting,5.843478260869565,2.8729360965299593,0.0020356737077236176,6.280199158936739e-05,0.7304347826086957,1.0,0.9478260869565217,,ok,,,"{""1"": 0.0, ""2"": 0.3565217391304348, ""4"": 0.004347826086956522, ""8"": 0.6391304347826087}"
run_10,fixed_k_1,1.0,0.0,0.029669541865587234,0.00010995403863489628,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_10,fixed_k_2,2.0,0.0,0.00915378239005804,9.551690891385078e-05,0.25,0.0,0.3521739130434783,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
